"employee_id","student_id","first_name","middle_name","last_name","email","role","department","program","year_level","contact_number","login_password"
"","STU-DEMO-0848","Daniel","H.","Cruz","student0848@coedigo.local","student","College of Engineering","BSME","3","09800000848","password"
"","STU-DEMO-0849","Elaine","I.","Domingo","student0849@coedigo.local","student","College of Engineering","BSCE","4","09800000849","password"
"","STU-DEMO-0850","Francis","J.","Enriquez","student0850@coedigo.local","student","College of Engineering","BSEE","5","09800000850","password"
"","STU-DEMO-0851","Gina","A.","Fernandez","student0851@coedigo.local","student","College of Engineering","BSCpE","1","09800000851","password"
"","STU-DEMO-0852","Harold","B.","Francisco","student0852@coedigo.local","student","College of Engineering","BSME","2","09800000852","password"
"","STU-DEMO-0853","Irene","C.","Gonzales","student0853@coedigo.local","student","College of Engineering","BSCE","3","09800000853","password"
"","STU-DEMO-0854","Jomari","D.","Gutierrez","student0854@coedigo.local","student","College of Engineering","BSEE","4","09800000854","password"
"","STU-DEMO-0855","Katrina","E.","Herrera","student0855@coedigo.local","student","College of Engineering","BSCpE","5","09800000855","password"
"","STU-DEMO-0856","Leo","F.","Jacinto","student0856@coedigo.local","student","College of Engineering","BSME","1","09800000856","password"
"","STU-DEMO-0857","Maureen","G.","Lazaro","student0857@coedigo.local","student","College of Engineering","BSCE","2","09800000857","password"
"","STU-DEMO-0858","Nathan","H.","Lopez","student0858@coedigo.local","student","College of Engineering","BSEE","3","09800000858","password"
"","STU-DEMO-0859","Olivia","I.","Magno","student0859@coedigo.local","student","College of Engineering","BSCpE","4","09800000859","password"
"","STU-DEMO-0860","Paolo","J.","Manalo","student0860@coedigo.local","student","College of Engineering","BSME","5","09800000860","password"
"","STU-DEMO-0861","Queenie","A.","Marquez","student0861@coedigo.local","student","College of Engineering","BSCE","1","09800000861","password"
"","STU-DEMO-0862","Ramon","B.","Morales","student0862@coedigo.local","student","College of Engineering","BSEE","2","09800000862","password"
"","STU-DEMO-0863","Shaira","C.","Natividad","student0863@coedigo.local","student","College of Engineering","BSCpE","3","09800000863","password"
"","STU-DEMO-0864","Toni","D.","Ortega","student0864@coedigo.local","student","College of Engineering","BSME","4","09800000864","password"
"","STU-DEMO-0865","Ulysses","E.","Panganiban","student0865@coedigo.local","student","College of Engineering","BSCE","5","09800000865","password"
"","STU-DEMO-0866","Vanessa","F.","Perez","student0866@coedigo.local","student","College of Engineering","BSEE","1","09800000866","password"
"","STU-DEMO-0867","Warren","G.","Ramos","student0867@coedigo.local","student","College of Engineering","BSCpE","2","09800000867","password"
"","STU-DEMO-0868","Xandra","H.","Rivera","student0868@coedigo.local","student","College of Engineering","BSME","3","09800000868","password"
"","STU-DEMO-0869","Yvonne","I.","Robles","student0869@coedigo.local","student","College of Engineering","BSCE","4","09800000869","password"
"","STU-DEMO-0870","Zion","J.","Salazar","student0870@coedigo.local","student","College of Engineering","BSEE","5","09800000870","password"
"","STU-DEMO-0871","Adrian","A.","Santiago","student0871@coedigo.local","student","College of Engineering","BSCpE","1","09800000871","password"
"","STU-DEMO-0872","Alyssa","B.","Soriano","student0872@coedigo.local","student","College of Engineering","BSME","2","09800000872","password"
"","STU-DEMO-0873","Bianca","C.","Tolentino","student0873@coedigo.local","student","College of Engineering","BSCE","3","09800000873","password"
"","STU-DEMO-0874","Bryan","D.","Velasco","student0874@coedigo.local","student","College of Engineering","BSEE","4","09800000874","password"
"","STU-DEMO-0875","Camille","E.","Vergara","student0875@coedigo.local","student","College of Engineering","BSCpE","5","09800000875","password"
"","STU-DEMO-0876","Cedric","F.","Aguilar","student0876@coedigo.local","student","College of Engineering","BSME","1","09800000876","password"
"","STU-DEMO-0877","Clarisse","G.","Alvarez","student0877@coedigo.local","student","College of Engineering","BSCE","2","09800000877","password"
"","STU-DEMO-0878","Daniel","H.","Aquino","student0878@coedigo.local","student","College of Engineering","BSEE","3","09800000878","password"
"","STU-DEMO-0879","Elaine","I.","Baluyot","student0879@coedigo.local","student","College of Engineering","BSCpE","4","09800000879","password"
"","STU-DEMO-0880","Francis","J.","Basilio","student0880@coedigo.local","student","College of Engineering","BSME","5","09800000880","password"
"","STU-DEMO-0881","Gina","A.","Castillo","student0881@coedigo.local","student","College of Engineering","BSCE","1","09800000881","password"
"","STU-DEMO-0882","Harold","B.","Chavez","student0882@coedigo.local","student","College of Engineering","BSEE","2","09800000882","password"
"","STU-DEMO-0883","Irene","C.","Cruz","student0883@coedigo.local","student","College of Engineering","BSCpE","3","09800000883","password"
"","STU-DEMO-0884","Jomari","D.","Domingo","student0884@coedigo.local","student","College of Engineering","BSME","4","09800000884","password"
"","STU-DEMO-0885","Katrina","E.","Enriquez","student0885@coedigo.local","student","College of Engineering","BSCE","5","09800000885","password"
"","STU-DEMO-0886","Leo","F.","Fernandez","student0886@coedigo.local","student","College of Engineering","BSEE","1","09800000886","password"
"","STU-DEMO-0887","Maureen","G.","Francisco","student0887@coedigo.local","student","College of Engineering","BSCpE","2","09800000887","password"
"","STU-DEMO-0888","Nathan","H.","Gonzales","student0888@coedigo.local","student","College of Engineering","BSME","3","09800000888","password"
"","STU-DEMO-0889","Olivia","I.","Gutierrez","student0889@coedigo.local","student","College of Engineering","BSCE","4","09800000889","password"
"","STU-DEMO-0890","Paolo","J.","Herrera","student0890@coedigo.local","student","College of Engineering","BSEE","5","09800000890","password"
"","STU-DEMO-0891","Queenie","A.","Jacinto","student0891@coedigo.local","student","College of Engineering","BSCpE","1","09800000891","password"
"","STU-DEMO-0892","Ramon","B.","Lazaro","student0892@coedigo.local","student","College of Engineering","BSME","2","09800000892","password"
"","STU-DEMO-0893","Shaira","C.","Lopez","student0893@coedigo.local","student","College of Engineering","BSCE","3","09800000893","password"
"","STU-DEMO-0894","Toni","D.","Magno","student0894@coedigo.local","student","College of Engineering","BSEE","4","09800000894","password"
"","STU-DEMO-0895","Ulysses","E.","Manalo","student0895@coedigo.local","student","College of Engineering","BSCpE","5","09800000895","password"
"","STU-DEMO-0896","Vanessa","F.","Marquez","student0896@coedigo.local","student","College of Engineering","BSME","1","09800000896","password"
"","STU-DEMO-0897","Warren","G.","Morales","student0897@coedigo.local","student","College of Engineering","BSCE","2","09800000897","password"
"","STU-DEMO-0898","Xandra","H.","Natividad","student0898@coedigo.local","student","College of Engineering","BSEE","3","09800000898","password"
"","STU-DEMO-0899","Yvonne","I.","Ortega","student0899@coedigo.local","student","College of Engineering","BSCpE","4","09800000899","password"
"","STU-DEMO-0900","Zion","J.","Panganiban","student0900@coedigo.local","student","College of Engineering","BSME","5","09800000900","password"
"","STU-DEMO-0901","Adrian","A.","Perez","student0901@coedigo.local","student","College of Engineering","BSCE","1","09800000901","password"
"","STU-DEMO-0902","Alyssa","B.","Ramos","student0902@coedigo.local","student","College of Engineering","BSEE","2","09800000902","password"
"","STU-DEMO-0903","Bianca","C.","Rivera","student0903@coedigo.local","student","College of Engineering","BSCpE","3","09800000903","password"
"","STU-DEMO-0904","Bryan","D.","Robles","student0904@coedigo.local","student","College of Engineering","BSME","4","09800000904","password"
"","STU-DEMO-0905","Camille","E.","Salazar","student0905@coedigo.local","student","College of Engineering","BSCE","5","09800000905","password"
"","STU-DEMO-0906","Cedric","F.","Santiago","student0906@coedigo.local","student","College of Engineering","BSEE","1","09800000906","password"
"","STU-DEMO-0907","Clarisse","G.","Soriano","student0907@coedigo.local","student","College of Engineering","BSCpE","2","09800000907","password"
"","STU-DEMO-0908","Daniel","H.","Tolentino","student0908@coedigo.local","student","College of Engineering","BSME","3","09800000908","password"
"","STU-DEMO-0909","Elaine","I.","Velasco","student0909@coedigo.local","student","College of Engineering","BSCE","4","09800000909","password"
"","STU-DEMO-0910","Francis","J.","Vergara","student0910@coedigo.local","student","College of Engineering","BSEE","5","09800000910","password"
"","STU-DEMO-0911","Gina","A.","Aguilar","student0911@coedigo.local","student","College of Engineering","BSCpE","1","09800000911","password"
"","STU-DEMO-0912","Harold","B.","Alvarez","student0912@coedigo.local","student","College of Engineering","BSME","2","09800000912","password"
"","STU-DEMO-0913","Irene","C.","Aquino","student0913@coedigo.local","student","College of Engineering","BSCE","3","09800000913","password"
"","STU-DEMO-0914","Jomari","D.","Baluyot","student0914@coedigo.local","student","College of Engineering","BSEE","4","09800000914","password"
"","STU-DEMO-0915","Katrina","E.","Basilio","student0915@coedigo.local","student","College of Engineering","BSCpE","5","09800000915","password"
"","STU-DEMO-0916","Leo","F.","Castillo","student0916@coedigo.local","student","College of Engineering","BSME","1","09800000916","password"
"","STU-DEMO-0917","Maureen","G.","Chavez","student0917@coedigo.local","student","College of Engineering","BSCE","2","09800000917","password"
"","STU-DEMO-0918","Nathan","H.","Cruz","student0918@coedigo.local","student","College of Engineering","BSEE","3","09800000918","password"
"","STU-DEMO-0919","Olivia","I.","Domingo","student0919@coedigo.local","student","College of Engineering","BSCpE","4","09800000919","password"
"","STU-DEMO-0920","Paolo","J.","Enriquez","student0920@coedigo.local","student","College of Engineering","BSME","5","09800000920","password"
"","STU-DEMO-0921","Queenie","A.","Fernandez","student0921@coedigo.local","student","College of Engineering","BSCE","1","09800000921","password"
"","STU-DEMO-0922","Ramon","B.","Francisco","student0922@coedigo.local","student","College of Engineering","BSEE","2","09800000922","password"
"","STU-DEMO-0923","Shaira","C.","Gonzales","student0923@coedigo.local","student","College of Engineering","BSCpE","3","09800000923","password"
"","STU-DEMO-0924","Toni","D.","Gutierrez","student0924@coedigo.local","student","College of Engineering","BSME","4","09800000924","password"
"","STU-DEMO-0925","Ulysses","E.","Herrera","student0925@coedigo.local","student","College of Engineering","BSCE","5","09800000925","password"
"","STU-DEMO-0926","Vanessa","F.","Jacinto","student0926@coedigo.local","student","College of Engineering","BSEE","1","09800000926","password"
"","STU-DEMO-0927","Warren","G.","Lazaro","student0927@coedigo.local","student","College of Engineering","BSCpE","2","09800000927","password"
"","STU-DEMO-0928","Xandra","H.","Lopez","student0928@coedigo.local","student","College of Engineering","BSME","3","09800000928","password"
"","STU-DEMO-0929","Yvonne","I.","Magno","student0929@coedigo.local","student","College of Engineering","BSCE","4","09800000929","password"
"","STU-DEMO-0930","Zion","J.","Manalo","student0930@coedigo.local","student","College of Engineering","BSEE","5","09800000930","password"
"","STU-DEMO-0931","Adrian","A.","Marquez","student0931@coedigo.local","student","College of Engineering","BSCpE","1","09800000931","password"
"","STU-DEMO-0932","Alyssa","B.","Morales","student0932@coedigo.local","student","College of Engineering","BSME","2","09800000932","password"
"","STU-DEMO-0933","Bianca","C.","Natividad","student0933@coedigo.local","student","College of Engineering","BSCE","3","09800000933","password"
"","STU-DEMO-0934","Bryan","D.","Ortega","student0934@coedigo.local","student","College of Engineering","BSEE","4","09800000934","password"
"","STU-DEMO-0935","Camille","E.","Panganiban","student0935@coedigo.local","student","College of Engineering","BSCpE","5","09800000935","password"
"","STU-DEMO-0936","Cedric","F.","Perez","student0936@coedigo.local","student","College of Engineering","BSME","1","09800000936","password"
"","STU-DEMO-0937","Clarisse","G.","Ramos","student0937@coedigo.local","student","College of Engineering","BSCE","2","09800000937","password"
"","STU-DEMO-0938","Daniel","H.","Rivera","student0938@coedigo.local","student","College of Engineering","BSEE","3","09800000938","password"
"","STU-DEMO-0939","Elaine","I.","Robles","student0939@coedigo.local","student","College of Engineering","BSCpE","4","09800000939","password"
"","STU-DEMO-0940","Francis","J.","Salazar","student0940@coedigo.local","student","College of Engineering","BSME","5","09800000940","password"
